7,0,1.000195,1.000195026397705,6117800,48932856.801208645,36,550240,97462,4875,1500,false
7,10.000054,11.000073,1.0000189542770386,6553600,52427806.268835455,0,983192,164983,5803,1500,false
7,1.000195,2.000237,1.0000419616699219,5734080,45870715.18819019,4,557480,101446,4476,1500,false
7,11.000073,12.000131,1.0000580549240112,5242880,41940605.14135554,24,761648,146928,4665,1500,false
7,12.000131,13.000185,1.0000540018081665,6553600,52425968.902884364,33,567616,99131,6011,1500,false
7,13.000185,14.000085,0.9998999834060669,6553600,52434044.274514474,0,605264,106901,4822,1500,false
7,14.000085,15.00022,1.0001349449157715,5242880,41937380.76368517,0,629880,107086,7247,1500,false
7,15.00022,16.000109,0.9998890161514282,6553600,52434619.39585895,0,642912,110574,5958,1500,false
7,16.000109,17.000236,1.0001269578933716,5242880,41937715.67596497,0,647256,115680,5283,1500,false
7,17.000236,18.000277,1.0000410079956055,5242880,41941320.07053086,60,163624,57218,4507,1500,false
7,18.000277,19.000133,0.9998559951782227,2621440,20974540.4349572,0,179552,61209,4725,1500,false
7,19.000133,20.000164,1.0000309944152832,3932160,31456305.03021862,0,186792,60083,2591,1500,false
7,20.000164,21.000074,0.9999099969863892,3932160,31460111.50484397,0,199824,59598,3035,1500,false
7,2.000237,3.000241,1.0000040531158447,6059880,48478843.50963124,0,566168,100863,3923,1500,false
7,21.000074,22.000277,1.000203013420105,2621440,20967263.3641542,0,214304,59221,7250,1500,false
7,22.000277,23.000346,1.00006902217865,3932160,31455108.899854064,0,227336,57761,8009,1500,false
7,23.000346,24.000108,0.9997619986534119,5242880,41953024.87641403,0,241816,60857,5333,1500,false
7,24.000108,25.000231,1.0001230239868164,3932160,31453410.476044264,0,256296,60023,4436,1500,false
7,25.000231,26.000089,0.999858021736145,5242880,41948995.84560062,0,269328,63134,6781,1500,false
7,26.000089,27.000284,1.000195026397705,3932160,31451146.19625365,0,283808,58845,5335,1500,false
7,27.000284,28.000067,0.9997829794883728,6553600,52440180.59482251,0,341728,63181,5590,1500,false
7,28.000067,29.000075,1.0000079870224,5242880,41942705.00267563,5,285256,57884,4574,1500,false
7,29.000075,30.000125,1.0000499486923218,3932160,31455708.828477964,4,224440,58097,6887,1500,false
7,30.000125,31.000202,1.0000770092010498,3932160,31454857.686540425,0,238920,59050,4022,1500,false
7,3.000241,4.000068,0.9998270273208618,7102440,56829349.924910195,0,574856,107111,11717,1500,false
7,31.000202,32.000164,0.9999619722366333,3932160,31458476.29549244,0,246160,64639,1964,1500,false
7,32.000164,33.000119,0.9999549984931946,5242880,41944927.584944166,0,254848,64293,8713,1500,false
7,33.000119,34.000296,1.000177025794983,3932160,31451712.23563791,0,269328,60551,7075,1500,false
7,34.000296,35.000094,0.9997979998588562,3932160,31463635.658843983,13,146248,57259,3554,1500,false
7,35.000094,36.000105,1.0000109672546387,2621440,20971290.002522442,0,157832,58727,2305,1500,false
7,36.000105,37.000212,1.0001070499420166,2621440,20969275.240301397,0,169416,60319,3433,1500,false
7,37.000212,38.000401,1.000188946723938,2621440,20967558.248559956,0,182448,61811,4055,1500,false
7,38.000401,39.000516,1.0001150369644165,2621440,20969107.777494755,8,149144,59391,5045,1500,false
7,39.000516,40.000066,0.9995499849319458,3932160,31471442.62339393,0,170864,59138,5438,1500,false
7,40.000066,41.000251,1.0001850128173828,2621440,20967640.717716943,0,181000,58730,5089,1500,false
7,4.000068,5.000065,0.9999970197677612,5864400,46915339.81860822,0,582096,100148,5515,1500,false
7,41.000251,42.000066,0.9998149871826172,3932160,31463101.07697385,0,185344,60758,5118,1500,false
7,42.000066,43.000259,1.0001929998397827,2621440,20967473.281016115,0,192584,61657,3273,1500,false
7,43.000259,44.000182,0.9999229907989502,3932160,31459702.686569158,0,205616,58818,6327,1500,false
7,44.000182,45.000147,0.9999650120735168,3932160,31458380.663509935,0,220096,59573,6623,1500,false
7,45.000147,46.00018,1.0000330209732056,3932160,31456241.284299403,0,234576,59761,1948,1500,false
7,46.00018,47.00029,1.0001100301742554,3932160,31453819.130800042,0,247608,59204,3890,1500,false
7,47.00029,48.000131,0.9998409748077393,5242880,41949711.060866736,0,262088,58904,5661,1500,false
7,48.000131,49.000085,0.9999539852142334,5242880,41944970.08881263,0,309872,55550,4829,1500,false
7,49.000085,50.000191,1.0001059770584106,5242880,41938595.471018106,0,382272,64965,4214,1500,false
7,50.000191,51.000105,0.9999139904975891,6553600,52433309.76288246,0,479288,84554,6147,1500,false
7,5.000065,6.000068,1.0000029802322388,6190200,49521452.414571,0,596576,101925,5787,1500,false
7,51.000105,52.000199,1.0000940561294556,5242880,41939095.37101653,0,600920,101972,5194,1500,false
7,52.000199,53.000109,0.9999099969863892,6553600,52433519.17473995,0,752960,122243,5975,1500,false
7,53.000109,54.000239,1.0001300573349,5242880,41937585.7093705,0,938304,152905,6936,1500,false
7,54.000239,55.000138,0.9998990297317505,6553600,52434094.28456533,0,1155504,188474,5841,1500,false
7,55.000138,56.000262,1.0001239776611328,5242880,41937840.64460392,154,278016,70793,10058,1500,false
7,56.000262,57.000071,0.9998090267181396,5242880,41951051.52998818,17,215752,62505,3793,1500,false
7,57.000071,58.000103,1.0000319480895996,3932160,31456275.032106806,0,228784,59075,3470,1500,false
7,58.000103,59.000115,1.0000120401382446,3932160,31456901.254560146,0,236024,58819,7276,1500,false
7,59.000115,60.000105,0.9999899864196777,3932160,31457595.003154308,18,178104,60669,3996,1500,false
7,6.000068,7.00007,1.0000020265579224,6320520,50564057.52900863,0,632776,107435,4089,1500,false
7,7.00007,8.000174,1.0001039505004883,5227840,41818372.959201284,0,686352,115420,3482,1500,false
7,8.000174,9.000138,0.9999639987945557,6553600,52430687.56795472,0,760200,126657,6231,1500,false
7,9.000138,10.000054,0.9999160170555115,6553600,52433203.494818464,0,858664,140793,3772,1500,false
