0.000000 0 329
0.100000 0 0
0.200000 0 0
0.300000 0 0
0.400000 0 0
0.500000 0 0
0.600000 0 0
0.700000 0 0
0.800000 0 0
0.900000 0 0
1.000000 0 0
1.100000 0 0
1.200000 0 0
1.300000 0 0
1.400000 13 0
1.500000 31 0
1.600000 37 0
1.700000 38 0
1.800000 37 0
1.900000 39 0
2.000000 38 0
2.100000 42 0
2.200000 38 0
2.300000 35 0
2.400000 44 0
2.500000 40 0
2.600000 41 0
2.700000 38 0
2.800000 40 0
2.900000 38 0
3.000000 42 0
3.100000 42 0
3.200000 46 0
3.300000 48 0
3.400000 39 0
3.500000 40 0
3.600000 40 0
3.700000 41 0
3.800000 38 0
3.900000 46 0
4.000000 40 0
4.100000 36 0
4.200000 39 0
4.300000 46 0
4.400000 45 0
4.500000 45 0
4.600000 42 0
4.700000 51 0
4.800000 49 0
4.900000 48 0
5.000000 46 0
5.100000 47 0
5.200000 41 0
5.300000 44 0
5.400000 48 0
5.500000 44 0
5.600000 43 0
5.700000 47 0
5.800000 47 0
5.900000 48 0
6.000000 48 0
6.100000 43 0
6.200000 47 0
6.300000 45 0
6.400000 42 0
6.500000 46 0
6.600000 50 0
6.700000 47 0
6.800000 49 0
6.900000 46 0
7.000000 42 0
7.100000 53 0
7.200000 50 0
7.300000 49 0
7.400000 47 0
7.500000 52 0
7.600000 56 0
7.700000 47 0
7.800000 56 0
7.900000 49 0
8.000000 59 0
8.100000 51 0
8.200000 55 0
8.300000 58 0
8.400000 67 0
8.500000 66 0
8.600000 60 0
8.700000 61 0
8.800000 60 0
8.900000 68 0
9.000000 70 0
9.100000 66 0
9.200000 77 0
9.300000 73 0
9.400000 69 0
9.500000 77 0
9.600000 75 0
9.700000 77 0
9.800000 83 0
9.900000 78 0
10.000000 85 0
10.100000 84 0
10.200000 79 0
10.300000 88 0
10.400000 87 0
10.500000 83 0
10.600000 91 0
10.700000 99 0
10.800000 94 0
10.900000 92 0
11.000000 100 0
11.100000 100 0
11.200000 106 0
11.300000 103 0
11.400000 109 0
11.500000 113 0
11.600000 110 0
11.700000 120 0
11.800000 115 0
11.900000 124 0
12.000000 124 0
12.100000 128 0
12.200000 136 1
12.300000 133 2
12.400000 113 1
12.500000 76 0
12.600000 54 0
12.700000 57 0
12.800000 32 0
12.900000 20 0
13.000000 33 0
13.100000 41 0
13.200000 35 0
13.300000 36 0
13.400000 42 0
13.500000 33 0
13.600000 42 0
13.700000 43 0
13.800000 46 0
13.900000 44 0
14.000000 45 0
14.100000 41 0
14.200000 50 0
14.300000 50 0
