7,0,1.000266,1.0002659559249878,14183952,113441445.57541004,32,2558616,343038,9772,1500,false
7,10.000134,11.000131,0.9999970197677612,3932160,31457373.750279397,0,233128,58701,5630,1500,false
7,1.000266,2.000255,0.9999889731407166,3932160,31457626.878824983,1000,779024,246441,8691,1500,false
7,11.000131,12.000147,1.0000159740447998,3932160,31456777.50802683,0,259192,62658,5053,1500,false
7,12.000147,13.00012,0.9999729990959167,5242880,41944172.53057935,0,285256,61338,5514,1500,false
7,13.00012,14.000144,1.0000239610671997,5242880,41942035.0240803,0,311320,62509,3231,1500,false
7,14.000144,15.00024,1.0000959634780884,5242880,41939015.38621594,11,166520,59259,4896,1500,false
7,15.00024,16.000095,0.9998549818992615,3932160,31461842.5366504,0,192584,57292,7363,1500,false
7,16.000095,17.000359,1.000264048576355,2621440,20965983.96178301,0,218648,56781,6108,1500,false
7,17.000359,18.00004,0.9996809959411621,5242880,41956424.26963634,0,244712,59893,5219,1500,false
7,18.00004,19.00021,1.0001699924468994,3932160,31451933.408880107,0,270776,56756,4995,1500,false
7,19.00021,20.000163,0.9999529719352722,5242880,41945012.59276722,0,296840,57784,4171,1500,false
7,20.000163,21.000184,1.000020980834961,5242880,41942160.01846275,0,321456,62330,5146,1500,false
7,2.000255,3.000043,0.9997879862785339,7864320,62927901.57859773,110,205616,61211,5147,1500,false
7,21.000184,22.000064,0.9998800158500671,6553600,52435091.37986586,0,347520,61534,4392,1500,false
7,22.000064,23.000179,1.0001150369644165,5242880,41938215.55498951,0,370688,64971,5346,1500,false
7,23.000179,24.000094,0.9999150037765503,6553600,52433256.628796615,0,393856,74001,6152,1500,false
7,24.000094,25.000207,1.0001130104064941,5242880,41938300.5356088,0,414128,73479,8671,1500,false
7,25.000207,26.000645,1.0004379749298096,2621440,20962339.021038618,39,60816,59307,4499,1500,false
7,26.000645,27.000766,1.000120997428894,1310720,10484491.403496915,0,86880,60028,4959,1500,false
7,27.000766,28.000121,0.9993550181388855,2621440,20985054.979816474,0,112944,59046,5353,1500,false
7,28.000121,29.000513,1.000391960144043,1310720,10481651.610325009,0,139008,58916,4638,1500,false
7,29.000513,30.00022,0.9997069835662842,2621440,20977666.80111374,4,91224,59260,7264,1500,false
7,30.00022,31.000445,1.0002249479293823,1310720,10483401.780476598,0,117288,60192,4559,1500,false
7,3.000043,4.000284,1.0002410411834717,2621440,20966466.218169555,30,34752,64273,8631,1500,false
7,31.000445,32.000247,0.9998019933700562,2621440,20975673.322385367,0,143352,62537,5920,1500,false
7,32.000247,33.000278,1.0000309944152832,2621440,20970870.020145744,0,169416,60390,4067,1500,false
7,33.000278,34.000066,0.9997879862785339,3932160,31463950.789298866,0,195480,61760,2714,1500,false
7,34.000066,35.000338,1.0002720355987549,2621440,20965816.551541016,0,221544,57210,3488,1500,false
7,35.000338,36.000082,0.9997439980506897,5242880,41953780.24952482,0,247608,60903,6090,1500,false
7,36.000082,37.000214,1.0001319646835327,3932160,31453129.29774611,0,272224,59039,5547,1500,false
7,37.000214,38.000179,0.9999650120735168,5242880,41944507.55134658,0,298288,58139,5492,1500,false
7,38.000179,39.000201,1.000022053718567,5242880,41942115.02039924,0,324352,68325,10317,1500,false
7,39.000201,40.000487,1.0002859830856323,3932160,31448286.322039776,21,91224,60581,2515,1500,false
7,40.000487,41.000208,0.9997209906578064,2621440,20977372.88300904,2,56472,63001,2406,1500,false
7,4.000284,5.000723,1.0004390478134155,1310720,10481158.270379327,9,78192,62060,8736,1500,false
7,41.000208,42.000212,1.0000040531158447,1310720,10485717.500172257,0,81088,62224,4786,1500,false
7,42.000212,43.000372,1.0001599788665771,1310720,10484082.768321622,0,108600,60370,4039,1500,false
7,43.000372,44.000116,0.9997439980506897,2621440,20976890.12476241,0,134664,56369,4182,1500,false
7,44.000116,45.000101,0.9999849796295166,2621440,20971835.004731487,0,160728,62459,5263,1500,false
7,45.000101,46.000652,1.0005509853363037,1310720,10479985.681564786,22,23168,63810,6597,1500,false
7,46.000652,47.000113,0.9994609951972961,1310720,10491414.923030673,0,47784,61640,5091,1500,false
7,47.000113,48.001005,1.0008920431137085,0,0,0,73848,59315,5803,1500,false
7,48.001005,49.000065,0.9990599751472473,2621440,20991252.298851322,0,99912,61684,4935,1500,false
7,49.000065,50.000384,1.000319004058838,1310720,10482416.066728286,0,125976,58143,4303,1500,false
7,50.000384,51.000268,0.9998840093612671,2621440,20973952.78217996,0,152040,60072,3633,1500,false
7,5.000723,6.000622,0.9998990297317505,1310720,10486818.856913067,0,104256,60195,5097,1500,false
7,51.000268,52.000344,1.0000760555267334,2621440,20969925.12129934,0,178104,60178,8436,1500,false
7,52.000344,53.000157,0.9998130202293396,3932160,31463162.974997316,0,204168,57901,5532,1500,false
7,53.000157,54.000149,0.9999920129776001,3932160,31457531.252006754,0,230232,60470,4300,1500,false
7,54.000149,55.000227,1.0000779628753662,3932160,31454827.691189047,0,256296,57151,4751,1500,false
7,55.000227,56.000132,0.999904990196228,5242880,41947025.37865005,0,282360,61152,5618,1500,false
7,56.000132,57.000125,0.9999930262565613,5242880,41943332.502039835,0,306976,60323,3401,1500,false
7,57.000125,58.000167,1.0000419616699219,5242880,41941280.07384944,0,333040,60236,2410,1500,false
7,58.000167,59.000078,0.9999110102653503,6553600,52433466.040229686,0,357656,62424,4149,1500,false
7,59.000078,60.000198,1.0001200437545776,5242880,41938005.60434776,0,380824,71028,4810,1500,false
7,6.000622,7.00029,0.9996680021286011,2621440,20978484.812302858,0,130320,58060,7132,1500,false
7,7.00029,8.00008,0.9997900128364563,2621440,20975924.674925193,0,156384,62983,4805,1500,false
7,8.00008,9.000082,1.0000020265579224,2621440,20971477.50008613,0,181000,64082,3639,1500,false
7,9.000082,10.000134,1.0000519752502441,3932160,31455645.084975116,0,207064,55934,4674,1500,false
