7 0 1 13,5269 108,186 32 2498,65 343038 9772 1500 false
7 1 2 3,75 30,0003 1000 760,766 246441 8691 1500 false
7 2 3 7,5 60,0127 110 200,797 61211 5147 1500 false
7 3 4 2,5 19,9952 30 33,9375 64273 8631 1500 false
7 4 5 1,25 9,99561 9 76,3594 62060 8736 1500 false
7 5 6 1,25 10,001 0 101,812 60195 5097 1500 false
7 6 7 2,5 20,0066 0 127,266 58060 7132 1500 false
7 7 8 2,5 20,0042 0 152,719 62983 4805 1500 false
7 8 9 2,5 20 0 176,758 64082 3639 1500 false
7 9 10 3,75 29,9984 0 202,211 55934 4674 1500 false
7 10 11 3,75 30,0001 0 227,664 58701 5630 1500 false
7 11 12 3,75 29,9995 0 253,117 62658 5053 1500 false
7 12 13 5 40,0011 0 278,57 61338 5514 1500 false
7 13 14 5 39,999 0 304,023 62509 3231 1500 false
7 14 15 5 39,9962 11 162,617 59259 4896 1500 false
7 15 16 3,75 30,0044 0 188,07 57292 7363 1500 false
7 16 17 2,5 19,9947 0 213,523 56781 6108 1500 false
7 17 18 5 40,0128 0 238,977 59893 5219 1500 false
7 18 19 3,75 29,9949 0 264,43 56756 4995 1500 false
7 19 20 5 40,0019 0 289,883 57784 4171 1500 false
7 20 21 5 39,9992 0 313,922 62330 5146 1500 false
7 21 22 6,25 50,006 0 339,375 61534 4392 1500 false
7 22 23 5 39,9954 0 362 64971 5346 1500 false
7 23 24 6,25 50,0042 0 384,625 74001 6152 1500 false
7 24 25 5 39,9955 0 404,422 73479 8671 1500 false
7 25 26 2,5 19,9912 39 59,3906 59307 4499 1500 false
7 26 27 1,25 9,99879 0 84,8438 60028 4959 1500 false
7 27 28 2,5 20,0129 0 110,297 59046 5353 1500 false
7 28 29 1,25 9,99608 0 135,75 58916 4638 1500 false
7 29 30 2,5 20,0059 4 89,0859 59260 7264 1500 false
7 30 31 1,25 9,99775 0 114,539 60192 4559 1500 false
7 31 32 2,5 20,004 0 139,992 62537 5920 1500 false
7 32 33 2,5 19,9994 0 165,445 60390 4067 1500 false
7 33 34 3,75 30,0064 0 190,898 61760 2714 1500 false
7 34 35 2,5 19,9946 0 216,352 57210 3488 1500 false
7 35 36 5 40,0102 0 241,805 60903 6090 1500 false
7 36 37 3,75 29,996 0 265,844 59039 5547 1500 false
7 37 38 5 40,0014 0 291,297 58139 5492 1500 false
7 38 39 5 39,9991 0 316,75 68325 10317 1500 false
7 39 40 3,75 29,9914 21 89,0859 60581 2515 1500 false
7 40 41 2,5 20,0056 2 55,1484 63001 2406 1500 false
7 41 42 1,25 9,99996 0 79,1875 62224 4786 1500 false
7 42 43 1,25 9,9984 0 106,055 60370 4039 1500 false
7 43 44 2,5 20,0051 0 131,508 56369 4182 1500 false
7 44 45 2,5 20,0003 0 156,961 62459 5263 1500 false
7 45 46 1,25 9,99449 22 22,625 63810 6597 1500 false
7 46 47 1,25 10,0054 0 46,6641 61640 5091 1500 false
7 47 48 0 0 0 72,1172 59315 5803 1500 false
7 48 49 2,5 20,0188 0 97,5703 61684 4935 1500 false
7 49 50 1,25 9,99681 0 123,023 58143 4303 1500 false
7 50 51 2,5 20,0023 0 148,477 60072 3633 1500 false
7 51 52 2,5 19,9985 0 173,93 60178 8436 1500 false
7 52 53 3,75 30,0056 0 199,383 57901 5532 1500 false
7 53 54 3,75 30,0002 0 224,836 60470 4300 1500 false
7 54 55 3,75 29,9977 0 250,289 57151 4751 1500 false
7 55 56 5 40,0038 0 275,742 61152 5618 1500 false
7 56 57 5 40,0003 0 299,781 60323 3401 1500 false
7 57 58 5 39,9983 0 325,234 60236 2410 1500 false
7 58 59 6,25 50,0044 0 349,273 62424 4149 1500 false
7 59 60 5 39,9952 0 371,898 71028 4810 1500 false
