7 0 1 8,79201 70,3275 4 1134,08 165905 13412 1500 false
7 1 2 6,25 49,997 8 879,547 132162 4544 1500 false
7 2 3 6,25 50,0048 12 885,203 148470 3545 1500 false
7 3 4 5 39,9962 0 896,516 143439 4945 1500 false
7 4 5 6,25 50,0057 0 995,5 166296 6893 1500 false
7 5 6 5 39,9945 25 854,094 163060 4408 1500 false
7 6 7 6,25 50,0048 0 924,797 156221 4668 1500 false
7 7 8 6,25 50,0017 0 873,891 156575 5799 1500 false
7 8 9 5 39,9961 0 936,109 160725 6634 1500 false
7 9 10 6,25 50,0051 0 890,859 152306 4385 1500 false
7 10 11 5 39,9952 0 856,922 146141 3683 1500 false
7 11 12 5 40,0051 0 1003,98 109082 6120 1500 false
7 12 13 5 39,9959 0 1052,06 184385 4056 1500 false
7 13 14 5 40,0038 90 1063,38 176390 3389 1500 false
7 14 15 6,25 49,9969 59 1003,98 170700 4812 1500 false
7 15 16 6,25 50,0031 0 992,672 171693 4651 1500 false
7 16 17 5 39,996 0 1006,81 164264 2634 1500 false
7 17 18 5 39,9967 32 1003,98 155773 4016 1500 false
7 18 19 6,25 50,0069 36 970,047 162427 6340 1500 false
7 19 20 6,25 50,001 21 1015,3 164144 6534 1500 false
7 20 21 5 39,9981 0 1015,3 168758 4013 1500 false
7 21 22 6,25 50,0022 0 5,65625 168214 7205 1500 false
7 22 23 3,75 29,9976 0 1009,64 135979 10063 1500 false
7 23 24 6,25 50,0053 5 1006,81 168739 5937 1500 false
7 24 25 5 40,0012 48 1003,98 155664 9893 1500 false
7 25 26 6,25 49,9973 0 1003,98 168654 5338 1500 false
7 26 27 5 39,998 0 947,422 152719 2986 1500 false
7 27 28 6,25 50,0031 0 1049,23 180382 5089 1500 false
7 28 29 5 39,9967 0 1049,23 181398 5697 1500 false
7 29 30 6,25 50,0012 0 964,391 165395 3750 1500 false
7 30 31 6,25 50,0035 0 1037,92 174661 6085 1500 false
7 31 32 5 39,9972 0 1003,98 167792 5927 1500 false
7 32 33 3,75 30,0025 0 944,594 98876 8191 1500 false
7 33 34 6,25 50,0006 0 1063,38 183565 4147 1500 false
7 34 35 5 39,9951 0 992,672 169224 6246 1500 false
7 35 36 6,25 50,0048 0 944,594 154340 3518 1500 false
7 36 37 3,75 29,9913 40 950,25 143857 7387 1500 false
7 37 38 6,25 50,0119 167 828,641 155776 9728 1500 false
7 38 39 5 39,9994 272 699,961 134043 6226 1500 false
7 39 40 6,25 49,9997 155 927,625 147531 3861 1500 false
7 40 41 5 40,0021 162 938,938 137753 4500 1500 false
7 41 42 6,25 49,9954 5 964,391 166303 5463 1500 false
7 42 43 6,25 50,005 0 5,65625 181037 6139 1500 false
7 43 44 3,75 29,9995 0 972,875 134106 6254 1500 false
7 44 45 5 40,0004 0 1037,92 177530 7056 1500 false
7 45 46 6,25 49,9982 0 933,281 166823 7002 1500 false
7 46 47 6,25 50,0026 0 1018,12 163397 6786 1500 false
7 47 48 5 39,9988 0 1029,44 170529 7061 1500 false
7 48 49 6,25 50,0015 0 953,078 171541 8154 1500 false
7 49 50 5 39,9956 0 1057,72 183806 6268 1500 false
7 50 51 6,25 50,0046 0 972,875 166455 4303 1500 false
7 51 52 5 39,9972 0 961,562 152682 5549 1500 false
7 52 53 6,25 50,0026 0 924,797 156174 2368 1500 false
7 53 54 5 39,9937 0 5,65625 141151 10021 1500 false
7 54 55 5 40,0075 0 941,766 156777 5673 1500 false
7 55 56 5 39,996 0 916,312 164046 6211 1500 false
7 56 57 6,25 50,0037 0 936,109 159872 6540 1500 false
7 57 58 5 39,9962 0 987,016 168583 4002 1500 false
7 58 59 6,25 50,0043 0 924,797 164395 5408 1500 false
7 59 60 5 39,9948 0 978,531 154243 7508 1500 false
